effort_id,vessel_nationality_code,fishing_purpose_code,gear_type_code,target_species_code,asd_code,season_ccamlr,year,month,vessel_size_category_code,taxon_code,greenweight_caught_tonne
6616,RUS,C,LLS,TOT,881,2018,2017,12,9,MOY,0.0008
6616,RUS,C,LLS,TOT,881,2018,2017,12,9,OCT,0.001
6616,RUS,C,LLS,TOT,881,2018,2017,12,9,PAI,0.0001
6616,RUS,C,LLS,TOT,881,2018,2017,12,9,RAJ,0.0083
6616,RUS,C,LLS,TOT,881,2018,2017,12,9,STF,0.0001
6616,RUS,C,LLS,TOT,881,2018,2017,12,9,TOA,340.4672
6627,UKR,C,LLS,TOT,881,2018,2017,12,8,ANT,0.0222
6627,UKR,C,LLS,TOT,881,2018,2017,12,8,CHW,0.0013
6627,UKR,C,LLS,TOT,881,2018,2017,12,8,GRV,1.4876
6627,UKR,C,LLS,TOT,881,2018,2017,12,8,INV,0.0021
6627,UKR,C,LLS,TOT,881,2018,2017,12,8,MOY,0.0068
6627,UKR,C,LLS,TOT,881,2018,2017,12,8,MRL,0.0216
6627,UKR,C,LLS,TOT,881,2018,2017,12,8,NOX,0.0002
6627,UKR,C,LLS,TOT,881,2018,2017,12,8,SRX,0.0504
6627,UKR,C,LLS,TOT,881,2018,2017,12,8,TOA,121.1794
6627,UKR,C,LLS,TOT,881,2018,2017,12,8,WGR,0.0732
6629,UKR,C,LLS,TOT,882,2018,2017,12,8,ANT,0.05
6629,UKR,C,LLS,TOT,882,2018,2017,12,8,BEA,0.0105
6629,UKR,C,LLS,TOT,882,2018,2017,12,8,CHW,0.0006
6629,UKR,C,LLS,TOT,882,2018,2017,12,8,GRV,1.0646
6629,UKR,C,LLS,TOT,882,2018,2017,12,8,ICX,0.046
6629,UKR,C,LLS,TOT,882,2018,2017,12,8,LVD,0.0001
6629,UKR,C,LLS,TOT,882,2018,2017,12,8,MOY,0.0034
6629,UKR,C,LLS,TOT,882,2018,2017,12,8,MRL,0.011
6629,UKR,C,LLS,TOT,882,2018,2017,12,8,SRR,0.0045
6629,UKR,C,LLS,TOT,882,2018,2017,12,8,TIC,0.0017
6629,UKR,C,LLS,TOT,882,2018,2017,12,8,TOA,100.6954
6629,UKR,C,LLS,TOT,882,2018,2017,12,8,TRD,0.0002
6629,UKR,C,LLS,TOT,882,2018,2017,12,8,TRL,0.0013
6629,UKR,C,LLS,TOT,882,2018,2017,12,8,WGR,0.0884
6635,URY,C,LLS,TOT,882,2018,2017,12,8,ANT,0.0959
6635,URY,C,LLS,TOT,882,2018,2017,12,8,FIC,0.0042
6635,URY,C,LLS,TOT,882,2018,2017,12,8,GRV,0.8156
6635,URY,C,LLS,TOT,882,2018,2017,12,8,ICX,0.1016
6635,URY,C,LLS,TOT,882,2018,2017,12,8,MRL,0.0015
6635,URY,C,LLS,TOT,882,2018,2017,12,8,NOS,0.0022
6635,URY,C,LLS,TOT,882,2018,2017,12,8,TOA,50.3661
6639,ZAF,C,LLS,TOT,486,2018,2017,12,9,ANT,0.0304
6639,ZAF,C,LLS,TOT,486,2018,2017,12,9,GRV,0.2174
6639,ZAF,C,LLS,TOT,486,2018,2017,12,9,TOA,55.412
6639,ZAF,C,LLS,TOT,486,2018,2017,12,9,TOP,0.3525
6652,ZAF,C,LLS,TOT,587,2018,2017,12,8,ANT,0.438
6652,ZAF,C,LLS,TOT,587,2018,2017,12,8,GRV,1.282
6652,ZAF,C,LLS,TOT,587,2018,2017,12,8,SRX,0.34
6652,ZAF,C,LLS,TOT,587,2018,2017,12,8,TOP,14.588
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,ANT,0.1578
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,ATX,0.0004
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,CEP,0.16
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,CHW,0.1743
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,CKH,0.0006
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,CUX,0.0003
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,CVD,0.0004
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,CWD,0.0001
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,ECH,0.0121
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,GGW,0.0006
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,GRV,15.2327
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,ICX,0.6147
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,LVD,0.0007
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,MCC,0.0012
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,MRL,0.1246
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,NOX,0.0008
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,NTW,0.0001
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,OCT,0.0024
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,POG,0.0068
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,QMC,0.8833
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,SSX,0.0001
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,TOA,91.3248
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,TOP,0.0751
6743,AUS,C,LLS,TOT,5841,2018,2018,1,9,WGR,7.6983
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,AJZ,0.0005
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,ANT,0.0027
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,AQZ,0.0001
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,ATX,0.0131
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,BAM,0.0119
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,CHW,0.3576
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,CVD,0.0003
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,ECH,0.0106
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,GGW,0.0012
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,GRV,0.5698
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,ICX,0.0392
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,MCC,0.0134
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,MOY,0.0011
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,MRL,0.1064
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,OCT,0.0006
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,POG,0.0055
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,QMC,0.3039
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,SSX,0.0008
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,TOA,21.2597
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,TOP,0.1174
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,TRD,0.004
6744,AUS,C,LLS,TOT,5842,2018,2018,1,9,WGR,2.3747
6756,AUS,C,LLS,TOT,881,2018,2018,1,9,ANT,0.2495
6756,AUS,C,LLS,TOT,881,2018,2018,1,9,GRV,9.1343
6756,AUS,C,LLS,TOT,881,2018,2018,1,9,ICX,0.9452
6756,AUS,C,LLS,TOT,881,2018,2018,1,9,MRL,0.0934
6756,AUS,C,LLS,TOT,881,2018,2018,1,9,NOX,0.0016
6756,AUS,C,LLS,TOT,881,2018,2018,1,9,POG,0.0042
6756,AUS,C,LLS,TOT,881,2018,2018,1,9,SRX,0.0202
6756,AUS,C,LLS,TOT,881,2018,2018,1,9,TOA,81.9808
6782,CHL,C,OTM,KRI,481,2018,2018,1,10,ANI,0.0887
6782,CHL,C,OTM,KRI,481,2018,2018,1,10,CEP,0.0008
6782,CHL,C,OTM,KRI,481,2018,2018,1,10,CNI,0.0002
6782,CHL,C,OTM,KRI,481,2018,2018,1,10,GYN,0.1062
6782,CHL,C,OTM,KRI,481,2018,2018,1,10,KRI,727.549
6782,CHL,C,OTM,KRI,481,2018,2018,1,10,NTO,0.0001
6789,CHL,C,OTM,KRI,482,2018,2018,1,10,ANI,0.0034
6789,CHL,C,OTM,KRI,482,2018,2018,1,10,FIC,0.0001
6789,CHL,C,OTM,KRI,482,2018,2018,1,10,GYN,0.0004
6789,CHL,C,OTM,KRI,482,2018,2018,1,10,JIC,0.1004
6789,CHL,C,OTM,KRI,482,2018,2018,1,10,KRI,653.852
6789,CHL,C,OTM,KRI,482,2018,2018,1,10,MAP,0.0003
6789,CHL,C,OTM,KRI,482,2018,2018,1,10,NOG,0.0005
6789,CHL,C,OTM,KRI,482,2018,2018,1,10,SGI,0.0023
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,ANI,34.2985
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,BAM,0.0032
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,BHY,0.0022
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,CEP,0.0012
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,FIC,0.0004
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,GYN,0.0486
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,KIF,0.0081
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,LYA,0.0023
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,MOY,0.002
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,NOA,0.0002
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,NOC,0.0509
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,NOD,0.0006
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,NOG,0.0231
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,NOL,0.0039
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,NOR,16.2207
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,NOS,0.0218
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,OCT,0.0168
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,PCH,0.0015
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,PHB,0.0001
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,SSI,0.0842
6780,CHL,S,OTB,ANI,481,2018,2018,1,10,TOA,0.0533
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,ANI,0.1733
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,ANP,0.0007
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,ANS,0.0047
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,BAM,0.0152
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,BDN,0.0002
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,BEA,0.001
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,FIC,0.0014
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,GYN,0.0202
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,JIC,0.0004
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,KIF,0.0711
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,MCH,0.0006
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,MOY,0.0046
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,NOC,0.0114
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,NOD,0.0009
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,NOG,0.3068
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,NOL,0.022
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,NOR,0.0066
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,NOS,0.0017
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,NOS,0.113
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,OCT,0.0121
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,PGM,0.0004
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,POG,0.0004
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,RGG,0.0002
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,SGI,0.4212
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,SSI,0.2566
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,SZT,0.0003
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,TOA,0.0124
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,TRH,0.0039
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,TRL,0.0203
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,TRW,0.0001
6781,CHL,S,OTB,ANI,482,2018,2018,1,10,WGR,0.0003
6573,CHN,C,OTM,KRI,482,2018,2018,1,11,ANI,0.5
6573,CHN,C,OTM,KRI,482,2018,2018,1,11,KRI,1493.8274
6578,CHN,C,OTM,KRI,5842,2018,2018,1,11,KRI,245.8555
6578,CHN,C,OTM,KRI,5842,2018,2018,1,11,NOX,0.0008
6482,ESP,C,LLS,TOT,5841,2018,2018,1,9,ANT,0.0014
6482,ESP,C,LLS,TOT,5841,2018,2018,1,9,GRV,2.1421
6482,ESP,C,LLS,TOT,5841,2018,2018,1,9,ICX,0.3013
6482,ESP,C,LLS,TOT,5841,2018,2018,1,9,MOY,0.0558
6482,ESP,C,LLS,TOT,5841,2018,2018,1,9,TOA,31.8973
6482,ESP,C,LLS,TOT,5841,2018,2018,1,9,TOP,0.0882
6485,ESP,C,LLS,TOT,881,2018,2018,1,9,ANT,0.005
6485,ESP,C,LLS,TOT,881,2018,2018,1,9,GRV,4.8263
6485,ESP,C,LLS,TOT,881,2018,2018,1,9,ICX,0.0248
6485,ESP,C,LLS,TOT,881,2018,2018,1,9,MOY,0.1012
6485,ESP,C,LLS,TOT,881,2018,2018,1,9,SRX,0.0487
6485,ESP,C,LLS,TOT,881,2018,2018,1,9,TOA,83.767
6703,FRA,C,LLS,TOT,5851,2018,2018,1,9,ANT,5.2638
6703,FRA,C,LLS,TOT,5851,2018,2018,1,9,BEA,0.7356
6703,FRA,C,LLS,TOT,5851,2018,2018,1,9,BYR,1.9052
6703,FRA,C,LLS,TOT,5851,2018,2018,1,9,GRV,126.2003
6703,FRA,C,LLS,TOT,5851,2018,2018,1,9,TOP,586.9807
6714,FRA,C,LLS,TOT,5851,2018,2018,1,10,ANT,0.2494
6714,FRA,C,LLS,TOT,5851,2018,2018,1,10,GRV,7.8405
6714,FRA,C,LLS,TOT,5851,2018,2018,1,10,TOP,106.0453
6722,FRA,C,LLS,TOT,586,2018,2018,1,9,ANT,20.6329
6722,FRA,C,LLS,TOT,586,2018,2018,1,9,GRV,2.7799
6722,FRA,C,LLS,TOT,586,2018,2018,1,9,RFA,0.1531
6722,FRA,C,LLS,TOT,586,2018,2018,1,9,TOP,49.9378
6734,FRA,C,LLS,TOT,586,2018,2018,1,10,ANT,0.7375
6734,FRA,C,LLS,TOT,586,2018,2018,1,10,GRV,4.8799
6734,FRA,C,LLS,TOT,586,2018,2018,1,10,RFA,0.0227
6734,FRA,C,LLS,TOT,586,2018,2018,1,10,TOP,19.0588
6592,GBR,C,LLS,TOT,881,2018,2018,1,9,ANT,0.006
6592,GBR,C,LLS,TOT,881,2018,2018,1,9,GRV,6.6176
6592,GBR,C,LLS,TOT,881,2018,2018,1,9,ICX,0.2574
6592,GBR,C,LLS,TOT,881,2018,2018,1,9,MRL,0.0991
6592,GBR,C,LLS,TOT,881,2018,2018,1,9,TOA,45.5823
6594,GBR,C,LLS,TOT,882,2018,2018,1,9,ANT,0.0612
6594,GBR,C,LLS,TOT,882,2018,2018,1,9,GRV,4.4
6594,GBR,C,LLS,TOT,882,2018,2018,1,9,ICX,0.0453
6594,GBR,C,LLS,TOT,882,2018,2018,1,9,MRL,0.0103
6594,GBR,C,LLS,TOT,882,2018,2018,1,9,TOA,99.8223
6594,GBR,C,LLS,TOT,882,2018,2018,1,9,TRD,0.0001
6596,JPN,C,LLS,TOT,486,2018,2018,1,8,ANT,0.4021
6596,JPN,C,LLS,TOT,486,2018,2018,1,8,ATX,0.0004
6596,JPN,C,LLS,TOT,486,2018,2018,1,8,AZN,0.0002
6596,JPN,C,LLS,TOT,486,2018,2018,1,8,CWD,0.0004
6596,JPN,C,LLS,TOT,486,2018,2018,1,8,GGW,0.0001
6596,JPN,C,LLS,TOT,486,2018,2018,1,8,GRV,4.6509
6596,JPN,C,LLS,TOT,486,2018,2018,1,8,ICX,0.5467
6596,JPN,C,LLS,TOT,486,2018,2018,1,8,MRL,0.0076
6596,JPN,C,LLS,TOT,486,2018,2018,1,8,NTW,0.0007
6596,JPN,C,LLS,TOT,486,2018,2018,1,8,OEQ,0.0002
6596,JPN,C,LLS,TOT,486,2018,2018,1,8,TOA,114.954
6596,JPN,C,LLS,TOT,486,2018,2018,1,8,TOP,0.0632
6500,KOR,C,LLS,TOT,881,2018,2018,1,8,ANT,0.0055
6500,KOR,C,LLS,TOT,881,2018,2018,1,8,BEA,0.1525
6500,KOR,C,LLS,TOT,881,2018,2018,1,8,CHW,0.0945
6500,KOR,C,LLS,TOT,881,2018,2018,1,8,GRV,4.3739
6500,KOR,C,LLS,TOT,881,2018,2018,1,8,ICX,0.0218
6500,KOR,C,LLS,TOT,881,2018,2018,1,8,MOY,0.0076
6500,KOR,C,LLS,TOT,881,2018,2018,1,8,MRL,0.0338
6500,KOR,C,LLS,TOT,881,2018,2018,1,8,POG,0.0003
6500,KOR,C,LLS,TOT,881,2018,2018,1,8,RAJ,0.7534
6500,KOR,C,LLS,TOT,881,2018,2018,1,8,SRR,1.6741
6500,KOR,C,LLS,TOT,881,2018,2018,1,8,TOA,302.9727
6692,NOR,C,LLS,TOT,881,2018,2018,1,8,ANT,0.292
6692,NOR,C,LLS,TOT,881,2018,2018,1,8,GRV,6.0154
6692,NOR,C,LLS,TOT,881,2018,2018,1,8,ICX,0.4937
6692,NOR,C,LLS,TOT,881,2018,2018,1,8,MRL,0.4036
6692,NOR,C,LLS,TOT,881,2018,2018,1,8,SRX,0.1696
6692,NOR,C,LLS,TOT,881,2018,2018,1,8,TOA,88.7374
6692,NOR,C,LLS,TOT,881,2018,2018,1,8,TOP,0.1954
6694,NOR,C,LLS,TOT,882,2018,2018,1,8,GRV,0.1137
6694,NOR,C,LLS,TOT,882,2018,2018,1,8,ICX,0.0377
6694,NOR,C,LLS,TOT,882,2018,2018,1,8,MRL,0.0018
6694,NOR,C,LLS,TOT,882,2018,2018,1,8,NOX,0.0236
6694,NOR,C,LLS,TOT,882,2018,2018,1,8,TOA,11.3801
6679,NOR,C,TM,KRI,482,2018,2018,1,11,ANI,0.0225
6679,NOR,C,TM,KRI,482,2018,2018,1,11,ANP,0.0051
6679,NOR,C,TM,KRI,482,2018,2018,1,11,ELC,0.3502
6679,NOR,C,TM,KRI,482,2018,2018,1,11,GYN,0.0018
6679,NOR,C,TM,KRI,482,2018,2018,1,11,ICA,0.0006
6679,NOR,C,TM,KRI,482,2018,2018,1,11,ICX,0.0321
6679,NOR,C,TM,KRI,482,2018,2018,1,11,JIC,0.0116
6679,NOR,C,TM,KRI,482,2018,2018,1,11,KRI,25060.0545
6679,NOR,C,TM,KRI,482,2018,2018,1,11,LXX,0.0012
6679,NOR,C,TM,KRI,482,2018,2018,1,11,MOY,0.0003
6679,NOR,C,TM,KRI,482,2018,2018,1,11,NTO,0.005
6679,NOR,C,TM,KRI,482,2018,2018,1,11,OCT,0.0004
6679,NOR,C,TM,KRI,482,2018,2018,1,11,OIJ,0.0005
6679,NOR,C,TM,KRI,482,2018,2018,1,11,SGI,0.0151
6679,NOR,C,TM,KRI,482,2018,2018,1,11,SSI,0.0189
6679,NOR,C,TM,KRI,482,2018,2018,1,11,TOA,0.0032
6609,NZL,C,LLS,TOT,881,2018,2018,1,9,ANT,0.2601
6609,NZL,C,LLS,TOT,881,2018,2018,1,9,GRV,10.068
6609,NZL,C,LLS,TOT,881,2018,2018,1,9,ICX,1.9203
6609,NZL,C,LLS,TOT,881,2018,2018,1,9,MRL,0.29
6609,NZL,C,LLS,TOT,881,2018,2018,1,9,NOX,0.003
6609,NZL,C,LLS,TOT,881,2018,2018,1,9,PGR,0.0006
6609,NZL,C,LLS,TOT,881,2018,2018,1,9,POG,0.0013
6609,NZL,C,LLS,TOT,881,2018,2018,1,9,PRD,0.0025
6609,NZL,C,LLS,TOT,881,2018,2018,1,9,SRX,0.6024
6609,NZL,C,LLS,TOT,881,2018,2018,1,9,TOA,274.4549
6610,NZL,S,LLS,TOT,881,2018,2018,1,9,ECH,1.2247
6610,NZL,S,LLS,TOT,881,2018,2018,1,9,NOX,0.2073
6610,NZL,S,LLS,TOT,881,2018,2018,1,9,PGR,0.0096
6610,NZL,S,LLS,TOT,881,2018,2018,1,9,SRX,0.073
6610,NZL,S,LLS,TOT,881,2018,2018,1,9,TOA,24.8342
6613,RUS,C,LLS,TOT,881,2018,2018,1,8,ANT,0.0035
6613,RUS,C,LLS,TOT,881,2018,2018,1,8,CHW,0.027
6613,RUS,C,LLS,TOT,881,2018,2018,1,8,GRV,1.789
6613,RUS,C,LLS,TOT,881,2018,2018,1,8,MRL,0.0669
6613,RUS,C,LLS,TOT,881,2018,2018,1,8,SRX,0.0801
6613,RUS,C,LLS,TOT,881,2018,2018,1,8,TOA,44.965
6615,RUS,C,LLS,TOT,881,2018,2018,1,9,CHW,0.0006
6615,RUS,C,LLS,TOT,881,2018,2018,1,9,GRV,0.0171
6615,RUS,C,LLS,TOT,881,2018,2018,1,9,MOY,0.0006
6615,RUS,C,LLS,TOT,881,2018,2018,1,9,TOA,19.4626
6617,RUS,C,LLS,TOT,882,2018,2018,1,8,ANT,0.0022
6617,RUS,C,LLS,TOT,882,2018,2018,1,8,GRV,0.0337
6617,RUS,C,LLS,TOT,882,2018,2018,1,8,MRL,0.0004
6617,RUS,C,LLS,TOT,882,2018,2018,1,8,TOA,0.398
6626,UKR,C,LLS,TOT,881,2018,2018,1,8,ANT,0.0038
6626,UKR,C,LLS,TOT,881,2018,2018,1,8,CHW,0.0231
6626,UKR,C,LLS,TOT,881,2018,2018,1,8,GRV,2.1903
6626,UKR,C,LLS,TOT,881,2018,2018,1,8,INV,0.0007
6626,UKR,C,LLS,TOT,881,2018,2018,1,8,MOY,0.005
6626,UKR,C,LLS,TOT,881,2018,2018,1,8,MRL,0.005
6626,UKR,C,LLS,TOT,881,2018,2018,1,8,POG,0.0019
6626,UKR,C,LLS,TOT,881,2018,2018,1,8,SRX,0.4406
6626,UKR,C,LLS,TOT,881,2018,2018,1,8,TOA,107.4227
6628,UKR,C,LLS,TOT,882,2018,2018,1,8,ANT,0.1091
6628,UKR,C,LLS,TOT,882,2018,2018,1,8,CHW,0.0311
6628,UKR,C,LLS,TOT,882,2018,2018,1,8,GRV,4.8651
6628,UKR,C,LLS,TOT,882,2018,2018,1,8,ICX,0.125
6628,UKR,C,LLS,TOT,882,2018,2018,1,8,INV,0.0036
6628,UKR,C,LLS,TOT,882,2018,2018,1,8,MOY,0.0018
6628,UKR,C,LLS,TOT,882,2018,2018,1,8,MRL,0.0124
6628,UKR,C,LLS,TOT,882,2018,2018,1,8,POG,0.0003
6628,UKR,C,LLS,TOT,882,2018,2018,1,8,TIC,0.0001
6628,UKR,C,LLS,TOT,882,2018,2018,1,8,TLO,0.0004
6628,UKR,C,LLS,TOT,882,2018,2018,1,8,TOA,197.1082
6628,UKR,C,LLS,TOT,882,2018,2018,1,8,TRD,0.0003
6628,UKR,C,LLS,TOT,882,2018,2018,1,8,WGR,0.4596
6622,UKR,C,OTM,KRI,482,2018,2018,1,11,JIC,0.0006
6622,UKR,C,OTM,KRI,482,2018,2018,1,11,KRI,1678
6622,UKR,C,OTM,KRI,482,2018,2018,1,11,PMA,0.0001
6622,UKR,C,OTM,KRI,482,2018,2018,1,11,TIC,0.0004
6622,UKR,C,OTM,KRI,482,2018,2018,1,11,WIC,0.0001
6634,URY,C,LLS,TOT,882,2018,2018,1,8,ANT,0.5967
6634,URY,C,LLS,TOT,882,2018,2018,1,8,BEA,0.008
6634,URY,C,LLS,TOT,882,2018,2018,1,8,GRV,10.4886
6634,URY,C,LLS,TOT,882,2018,2018,1,8,ICX,0.5583
6634,URY,C,LLS,TOT,882,2018,2018,1,8,MRL,0.0025
6634,URY,C,LLS,TOT,882,2018,2018,1,8,NOS,0.0045
6634,URY,C,LLS,TOT,882,2018,2018,1,8,TOA,149.7972
6636,ZAF,C,LLS,TOT,486,2018,2018,1,9,ANT,0.1253
6636,ZAF,C,LLS,TOT,486,2018,2018,1,9,FIC,0.0186
6636,ZAF,C,LLS,TOT,486,2018,2018,1,9,GRV,0.9738
6636,ZAF,C,LLS,TOT,486,2018,2018,1,9,MRL,0.0051
6636,ZAF,C,LLS,TOT,486,2018,2018,1,9,TOA,29.0797
6646,ZAF,C,LLS,TOT,587,2018,2018,1,8,ANT,1.416
6646,ZAF,C,LLS,TOT,587,2018,2018,1,8,GRV,4.092
6646,ZAF,C,LLS,TOT,587,2018,2018,1,8,SRX,0.155
6646,ZAF,C,LLS,TOT,587,2018,2018,1,8,TOP,52.305
6796,CHL,C,LLS,TOT,482,2018,2018,2,8,TOA,2.567
6796,CHL,C,LLS,TOT,482,2018,2018,2,8,TOP,0.0397
6783,CHL,C,OTM,KRI,481,2018,2018,2,10,GYN,0.0003
6783,CHL,C,OTM,KRI,481,2018,2018,2,10,KRI,323.761
6783,CHL,C,OTM,KRI,481,2018,2018,2,10,SGI,0.0022
6790,CHL,C,OTM,KRI,482,2018,2018,2,10,ANI,7.1695
6790,CHL,C,OTM,KRI,482,2018,2018,2,10,JIC,0.0082
6790,CHL,C,OTM,KRI,482,2018,2018,2,10,KRI,699.623
6790,CHL,C,OTM,KRI,482,2018,2018,2,10,SGI,0.0003
6568,CHN,C,OTM,KRI,481,2018,2018,2,11,ANS,0.0125
6568,CHN,C,OTM,KRI,481,2018,2018,2,11,ELC,0.025
6568,CHN,C,OTM,KRI,481,2018,2018,2,11,KRI,5038.7758
6568,CHN,C,OTM,KRI,481,2018,2018,2,11,NOR,0.015
6574,CHN,C,OTM,KRI,482,2018,2018,2,11,FIC,0.006
6574,CHN,C,OTM,KRI,482,2018,2018,2,11,KRI,1624.3657
6574,CHN,C,OTM,KRI,482,2018,2018,2,11,OIJ,0.0516
6483,ESP,C,LLS,TOT,5841,2018,2018,2,9,ANT,0.0023
6483,ESP,C,LLS,TOT,5841,2018,2018,2,9,GRV,6.6282
6483,ESP,C,LLS,TOT,5841,2018,2018,2,9,ICX,0.0997
6483,ESP,C,LLS,TOT,5841,2018,2018,2,9,MOY,0.0725
6483,ESP,C,LLS,TOT,5841,2018,2018,2,9,TOA,80.494
6483,ESP,C,LLS,TOT,5841,2018,2018,2,9,TOP,0.7801
6699,FRA,C,LLS,TOT,5841,2018,2018,2,9,ANT,0.0287
6699,FRA,C,LLS,TOT,5841,2018,2018,2,9,CHW,0.1988
6699,FRA,C,LLS,TOT,5841,2018,2018,2,9,GRV,2.412
6699,FRA,C,LLS,TOT,5841,2018,2018,2,9,MRL,0.2018
6699,FRA,C,LLS,TOT,5841,2018,2018,2,9,NOS,0.0018
6699,FRA,C,LLS,TOT,5841,2018,2018,2,9,OCT,0.0036
6699,FRA,C,LLS,TOT,5841,2018,2018,2,9,POG,0.0007
6699,FRA,C,LLS,TOT,5841,2018,2018,2,9,TOA,50.0297
6700,FRA,C,LLS,TOT,5842,2018,2018,2,9,ANT,0.0038
6700,FRA,C,LLS,TOT,5842,2018,2018,2,9,CHW,0.0995
6700,FRA,C,LLS,TOT,5842,2018,2018,2,9,GRV,1.0914
6700,FRA,C,LLS,TOT,5842,2018,2018,2,9,MRL,0.0381
