year,taxon_code,flag_country_code,flag_country,exporting_country_code,exporting_country,unlading_country_code,unlading_country,reexport_yes_no,exported_product_weight_tonne
2008,TOA,NZL,New Zealand,NZL,New Zealand,CHN,China,N,44.25
2008,TOA,NZL,New Zealand,NZL,New Zealand,FRA,France,N,0.5
2008,TOA,NZL,New Zealand,NZL,New Zealand,JPN,Japan,N,46.23
2008,TOA,NZL,New Zealand,NZL,New Zealand,USA,United States of America,N,586.95
2008,TOA,RUS,Russian Federation,CHN,China,JPN,Japan,N,31.14
2008,TOA,RUS,Russian Federation,CHN,China,KOR,"Korea, Republic of",N,18.04
2008,TOA,RUS,Russian Federation,CHN,China,USA,United States of America,N,276.41
2008,TOA,RUS,Russian Federation,USA,United States of America,CHL,Chile,Y,1.18
2008,TOA,URY,Uruguay,CHL,Chile,USA,United States of America,Y,13.08
2008,TOA,URY,Uruguay,URY,Uruguay,CHL,Chile,N,11.23
2008,TOA,URY,Uruguay,URY,Uruguay,JPN,Japan,N,8.08
2008,TOA,URY,Uruguay,URY,Uruguay,USA,United States of America,N,41.33
2008,TOA,URY,Uruguay,USA,United States of America,NLD,Netherlands,Y,0.42
2008,TOA,ZAF,South Africa,NZL,New Zealand,SGP,Singapore,N,17.25
2008,TOA,ZAF,South Africa,NZL,New Zealand,USA,United States of America,N,62.7
2008,TOA,ZAF,South Africa,SGP,Singapore,KOR,"Korea, Republic of",Y,12.04
2008,TOP,ARG,Argentina,ARG,Argentina,CAN,Canada,N,139.81
2008,TOP,ARG,Argentina,ARG,Argentina,CHL,Chile,N,127.82
2008,TOP,ARG,Argentina,ARG,Argentina,CHN,China,N,100.07
2008,TOP,ARG,Argentina,ARG,Argentina,DNK,Denmark,N,24.01
2008,TOP,ARG,Argentina,ARG,Argentina,ESP,Spain,N,27.67
2008,TOP,ARG,Argentina,ARG,Argentina,JPN,Japan,N,246.05
2008,TOP,ARG,Argentina,ARG,Argentina,KOR,"Korea, Republic of",N,23.61
2008,TOP,ARG,Argentina,ARG,Argentina,LTU,Lithuania,N,0.78
2008,TOP,ARG,Argentina,ARG,Argentina,MYS,Malaysia,N,40.15
2008,TOP,ARG,Argentina,ARG,Argentina,POL,Poland,N,18.87
2008,TOP,ARG,Argentina,ARG,Argentina,RUS,Russian Federation,N,40.03
2008,TOP,ARG,Argentina,ARG,Argentina,SGP,Singapore,N,102.77
2008,TOP,ARG,Argentina,ARG,Argentina,UKR,Ukraine,N,18.47
2008,TOP,ARG,Argentina,ARG,Argentina,URY,Uruguay,N,41.3
2008,TOP,ARG,Argentina,ARG,Argentina,VNM,Viet Nam,N,11.89
2008,TOP,ARG,Argentina,CHL,Chile,COL,Colombia,Y,3.03
2008,TOP,ARG,Argentina,CHL,Chile,MEX,Mexico,Y,3.99
2008,TOP,ARG,Argentina,CHL,Chile,SGP,Singapore,Y,16.25
2008,TOP,ARG,Argentina,SGP,Singapore,THA,Thailand,Y,15.27
2008,TOP,AUS,Australia,AUS,Australia,CHN,China,N,163.79
2008,TOP,AUS,Australia,AUS,Australia,JPN,Japan,N,148.81
2008,TOP,AUS,Australia,AUS,Australia,SGP,Singapore,N,72.19
2008,TOP,AUS,Australia,AUS,Australia,USA,United States of America,N,25.22
2008,TOP,AUS,Australia,CHN,China,AUS,Australia,Y,4.3
2008,TOP,AUS,Australia,CHN,China,JPN,Japan,Y,275.87
2008,TOP,AUS,Australia,CHN,China,USA,United States of America,Y,24.81
2008,TOP,AUS,Australia,MUS,Mauritius,AUS,Australia,N,29.05
2008,TOP,AUS,Australia,MUS,Mauritius,CHN,China,N,663.18
2008,TOP,AUS,Australia,MUS,Mauritius,JPN,Japan,N,452.75
2008,TOP,AUS,Australia,MUS,Mauritius,SGP,Singapore,N,97.87
2008,TOP,AUS,Australia,MUS,Mauritius,USA,United States of America,N,159.57
2008,TOP,AUS,Australia,NZL,New Zealand,AUS,Australia,N,0.95
2008,TOP,AUS,Australia,NZL,New Zealand,CHN,China,N,14.12
2008,TOP,AUS,Australia,NZL,New Zealand,JPN,Japan,N,46.82
2008,TOP,AUS,Australia,NZL,New Zealand,SGP,Singapore,N,51.52
2008,TOP,AUS,Australia,NZL,New Zealand,USA,United States of America,N,84.07
2008,TOP,AUS,Australia,USA,United States of America,JPN,Japan,Y,27.77
2008,TOP,CHL,Chile,CHL,Chile,ARE,United Arab Emirates,N,0.5
2008,TOP,CHL,Chile,CHL,Chile,BRA,Brazil,N,3.93
2008,TOP,CHL,Chile,CHL,Chile,CAN,Canada,N,16.7
2008,TOP,CHL,Chile,CHL,Chile,CHN,China,N,349.03
2008,TOP,CHL,Chile,CHL,Chile,COL,Colombia,N,0.09
2008,TOP,CHL,Chile,CHL,Chile,DEU,Germany,N,0.15
2008,TOP,CHL,Chile,CHL,Chile,ESP,Spain,N,4.68
2008,TOP,CHL,Chile,CHL,Chile,FRA,France,N,0.64
2008,TOP,CHL,Chile,CHL,Chile,JPN,Japan,N,321.38
2008,TOP,CHL,Chile,CHL,Chile,KOR,"Korea, Republic of",N,198.17
2008,TOP,CHL,Chile,CHL,Chile,MEX,Mexico,N,7.32
2008,TOP,CHL,Chile,CHL,Chile,MYS,Malaysia,N,49.5
2008,TOP,CHL,Chile,CHL,Chile,RUS,Russian Federation,N,9.36
2008,TOP,CHL,Chile,CHL,Chile,SGP,Singapore,N,40.66
2008,TOP,CHL,Chile,CHL,Chile,USA,United States of America,N,2601.29
2008,TOP,CHL,Chile,CHL,Chile,USA,United States of America,Y,56.61
2008,TOP,CHL,Chile,CHN,China,JPN,Japan,Y,68.48
2008,TOP,CHL,Chile,CHN,China,KOR,"Korea, Republic of",Y,6.15
2008,TOP,CHL,Chile,CHN,China,USA,United States of America,Y,179.25
2008,TOP,CHL,Chile,KOR,"Korea, Republic of",JPN,Japan,Y,10.81
2008,TOP,CHL,Chile,SGP,Singapore,CHN,China,Y,9.96
2008,TOP,CHL,Chile,USA,United States of America,ARE,United Arab Emirates,Y,5.45
2008,TOP,CHL,Chile,USA,United States of America,CAN,Canada,Y,2.48
2008,TOP,CHL,Chile,USA,United States of America,CHL,Chile,Y,64.62
